"index","date","year_continuous","sin_year","cos_year"
410,2012-10-13,2012.78142076503,-0.980575394062977,0.196142541429026
411,2012-11-10,2012.85792349727,-0.77876393083481,0.627317096874233
412,2012-12-08,2012.93442622951,-0.400453905650518,0.916316904487332
413,2013-01-12,2013.0301369863,0.188226709843176,0.982125605868014
414,2013-02-16,2013.12602739726,0.711656622281631,0.702527474169303
415,2013-03-13,2013.19452054795,0.939856057941526,0.341570769168872
416,2013-04-13,2013.27945205479,0.982926551979926,-0.18399835165798
417,2013-05-11,2013.35616438356,0.785649855078368,-0.618671403262943
418,2013-07-06,2013.5095890411,-0.0602132773650453,-0.998185534471904
419,2013-09-14,2013.70136986301,-0.953680996630138,-0.300819807636641
420,2013-11-02,2013.83561643836,-0.858763958276797,0.512371412126758
421,2013-12-29,2013.99178082192,-0.0516196672236987,0.998666816288453
422,2014-02-01,2014.08493150685,0.508670943850757,0.86096101588979
423,2014-03-01,2014.16164383562,0.849817091526837,0.527077708643485
424,2014-03-29,2014.23835616438,0.997324973108078,0.0730951298991298
425,2014-04-26,2014.31506849315,0.917583626059712,-0.397542814281822
426,2014-05-31,2014.41095890411,0.530730048162727,-0.847540922892334
427,2014-06-28,2014.48767123288,0.0773864792341421,-0.997001169924962
428,2014-08-02,2014.58356164384,-0.501241813445069,-0.865307254363616
429,2014-08-30,2014.6602739726,-0.845249057352763,-0.534372558281454
430,2014-09-27,2014.73698630137,-0.996658901754145,-0.0816763953307286
431,2014-10-25,2014.81369863014,-0.920971287716655,0.38963044953074
432,2014-11-22,2014.8904109589,-0.635432300890021,0.772156584499293
433,2014-12-13,2014.94794520548,-0.321269661691561,0.946987753076348
434,2015-01-17,2015.04383561644,0.271958157533041,0.962309077454449
435,2015-02-21,2015.1397260274,0.769414826883144,0.638749422052483
436,2015-03-26,2015.2301369863,0.992222209417969,0.124479263886499
